Customer_ID;Country;Segment;Signup_Date
C08107;Italy;Small Business;28.04.2023
C08108;Romania;Corporate;20.07.2023
C08109;France;Consumer;14.05.2024
C08110;Romania;Consumer;29.04.2026
C08111;Romania;Small Business;13.01.2025
C08112;Italy;Small Business;15.04.2023
C08113;United Kingdom;Small Business;30.03.2023
C08114;Romania;Consumer;12.05.2023
C08115;Germany;Corporate;27.03.2023
C08116;United Kingdom;Consumer;06.10.2024
C08117;Spain;Consumer;21.07.2025
C08118;United Kingdom;Consumer;08.07.2024
C08119;Romania;Consumer;03.06.2024
C08120;Germany;Small Business;28.01.2025
C08121;Romania;Consumer;24.03.2024
C08122;Romania;Consumer;28.10.2025
C08123;Germany;Consumer;25.05.2025
C08124;France;Small Business;08.06.2026
C08125;Romania;Consumer;19.04.2023
C08126;France;Consumer;06.07.2024
C08127;United Kingdom;Consumer;01.01.2026
C08128;France;Consumer;08.05.2025
C08129;Romania;Consumer;16.09.2025
C08130;Romania;Consumer;20.08.2024
C08131;Romania;Consumer;12.05.2024
C08132;Romania;Corporate;18.08.2025
C08133;Romania;Corporate;21.08.2024
C08134;Romania;Consumer;03.06.2024
C08135;Romania;Consumer;22.05.2024
C08136;Romania;Consumer;07.06.2023
C08137;ROMANIA;Consumer;28.09.2025
C08138;France;Consumer;22.12.2025
C08139;Romania;Small Business;06.02.2023
C08140;Spain;Corporate;28.05.2024
C08141;Romania;Consumer;06.05.2025
C08142;Romania;Small Business;11.07.2023
C08143;France;Small Business;22.01.2024
C08144;Romania;Consumer;12.05.2026
C08145;Romania;Small Business;21.09.2025
C08146;Romania;Corporate;24.01.2026
C08147;Germany;Corporate;09.06.2026
C08148;United Kingdom;Small Business;19.05.2025
C08149;Romania;Consumer;22.12.2023
C08150;Romania;Consumer;01.05.2026
C08151;Romania;Corporate;22.07.2024
C08152;Germany;Consumer;18.11.2024
C08153;Romania;Consumer;29.11.2024
C08154;Italy;Consumer;30.11.2024
C08155;France;Consumer;04.12.2024
C08156;Romania;Consumer;18.09.2025
C08157;France;Small Business;19.07.2023
C08158;Romania;Consumer;16.07.2024
C08159;Romania;Consumer;14.01.2025
C08160;Romania;Consumer;11.12.2024
C08161;Romania;Consumer;12.07.2025
C08162;France;Small Business;02.03.2024
C08163;Netherlands;Corporate;19.04.2026
C08164;Romania;Small Business;19.01.2023
C08165;Romania;Consumer;14.07.2025
C08166;United Kingdom;Small Business;05.08.2023
C08167;Romania;Consumer;08.02.2025
C08168;Romania;Consumer;31.01.2023
C08169;Netherlands;Small Business;25.10.2023
C08170;France;Consumer;14.05.2024
C08171;Spain;Consumer;05.05.2023
C08172;Romania;Small Business;23.02.2024
C08173;Romania;Consumer;20.03.2025
C08174;Romania;Small Business;08.03.2025
C08175;Spain;Consumer;19.08.2024
C08176;Romania;Consumer;07.12.2025
C08177;Romania;Small Business;24.03.2025
C08178;Romania;Consumer;23.07.2024
C08179;France;Consumer;18.11.2025
C08180;France;Consumer;08.08.2023
C08181;United Kingdom;Consumer;14.10.2023
C08182;Romania;Consumer;28.07.2024
C08183;United Kingdom;Small Business;30.08.2024
C08184;Romania;Consumer;02.02.2025
C08185;Romania;Consumer;03.02.2024
C08186;Romania;Consumer;24.04.2025
C08187;Germany;Consumer;19.08.2023
C08188;Romania;Consumer;18.05.2023
C08189;Netherlands;Corporate;05.09.2024
C08190;Romania;Consumer;10.06.2024
C08191;Romania;Consumer;19.11.2025
C08192;United Kingdom;Consumer;06.03.2024
C08193;United Kingdom;Consumer;11.01.2025
C08194;Romania;Consumer;16.05.2026
C08195;United Kingdom;Consumer;24.02.2025
C08196;Romania;Consumer;28.12.2025
C08197;Romania;Consumer;12.10.2024
C08198;United Kingdom;Consumer;23.08.2023
C08199;Germany;Small Business;27.07.2024
C08200;Romania;Consumer;19.08.2025
C08201;Romania;Small Business;28.05.2023
C08202;Germany;Consumer;04.09.2024
C08203;Romania;Consumer;22.10.2024
C08204;Spain;Consumer;27.03.2026
C08205;Germany;Consumer;31.05.2026
C08206;Italy;Corporate;15.02.2025
C08207;Romania;Consumer;28.09.2023
C08208;Italy;Consumer;18.09.2023
C08209;Romania;Consumer;03.02.2025
C08210;Romania;Small Business;08.09.2023
C08211;Romania;Consumer;09.05.2025
C08212;Romania;Small Business;19.05.2026
C08213;Spain;Consumer;27.08.2023
C08214;United Kingdom;Consumer;17.03.2026
C08215;United Kingdom;Small Business;19.02.2023
C08216;Germany;Consumer;08.09.2024
C08217;Germany;Consumer;07.05.2024
C08218;United Kingdom;Consumer;20.12.2024
C08219;Italy;Corporate;08.09.2024
C08220;Germany;Small Business;29.11.2024
C08221;France;Consumer;03.06.2023
C08222;Romania;Small Business;01.09.2025
C08223;Netherlands;Consumer;19.04.2026
C08224;Romania;Consumer;28.08.2024
C08225;Romania;Small Business;29.12.2025
C08226;Italy;Small Business;06.06.2023
C08227;Romania;Small Business;23.07.2025
C08228;Romania;Small Business;18.02.2024
C08229;Romania;Consumer;04.05.2025
C08230;Romania;Corporate;26.12.2024
C08231;Spain;Consumer;26.02.2023
C08232;Italy;Consumer;23.03.2024
C08233;Romania;Small Business;08.07.2024
C08234;Netherlands;Consumer;04.11.2025
C08235;United Kingdom;Consumer;21.05.2023
C08236;Italy;Small Business;24.04.2026
C08237;Romania;Consumer;03.03.2023
C08238;Germany;Consumer;05.11.2023
C08239;Romania;Consumer;01.07.2023
C08240;Romania;Consumer;08.02.2026
C08241;United Kingdom;Consumer;25.12.2024
C08242;Romania;Consumer;02.07.2025
C08243;Germany;Small Business;27.05.2025
C08244;United Kingdom;Consumer;18.01.2025
C08245;Romania;Small Business;18.01.2024
C08246;Romania;Corporate;16.06.2023
C08247;United Kingdom;Consumer;10.07.2024
C08248;Italy;Corporate;08.06.2024
C08249;Romania;Consumer;11.07.2024
C08250;Netherlands;Consumer;24.06.2026
C08251;Italy;Corporate;13.06.2023
C08252;United Kingdom;Small Business;07.04.2025
C08253;Romania;Consumer;19.07.2023
C08254;United Kingdom;Consumer;24.01.2025
C08255;France;Consumer;12.05.2025
C08256;Romania;Corporate;15.02.2023
C08257;Netherlands;Consumer;10.08.2024
C08258;Spain;;14.02.2024
C08259;Germany;Consumer;14.09.2024
C08260;United Kingdom;Consumer;14.09.2024
C08261;Germany;Consumer;25.08.2024
C08262;France;Consumer;29.03.2025
C08263;Italy;Consumer;14.09.2023
C08264;Romania;Consumer;29.12.2025
C08265;Romania;Consumer;09.12.2025
C08266;Romania;Consumer;07.08.2024
C08267;Spain;Consumer;04.03.2026
C08268;Romania;Small Business;17.12.2023
C08269;Italy;Consumer;20.09.2023
C08270;Romania;Consumer;25.12.2023
C08271;Romania;Consumer;23.09.2025
C08272;Spain;Consumer;25.06.2023
C08273;Germany;Small Business;24.01.2024
C08274;Romania;Small Business;05.07.2023
C08275;Romania;Consumer;20.07.2024
C08276;Romania;Consumer;25.01.2024
C08277;Romania;Consumer;08.11.2025
C08278;Romania;Small Business;03.02.2026
C08279;Germany;Consumer;11.06.2024
C08280;Romania;Corporate;08.11.2024
C08281;Romania;Consumer;01.01.2026
C08282;Romania;Corporate;28.06.2025
C08283;Romania;Consumer;26.04.2026
C08284;Netherlands;Consumer;05.06.2026
C08285;Romania;Consumer;07.04.2023
C08286;Romania;Consumer;27.10.2023
C08287;Germany;Corporate;26.06.2025
C08288;Spain;Consumer;06.05.2023
C08289;France;Consumer;19.04.2023
C08290;Italy;Corporate;02.04.2023
C08291;Spain;Consumer;29.04.2025
C08292;United Kingdom;Consumer;18.12.2023
C08293;Netherlands;Consumer;10.05.2023
C08294;Romania;Consumer;05.08.2024
C08295;Italy;Corporate;25.04.2025
C08296;Italy;Consumer;04.04.2024
C08297;Spain;Small Business;02.07.2025
C08298;Romania;Consumer;08.12.2025
C08299;France;Consumer;26.03.2025
C08300;Romania;Small Business;13.02.2025
C08301;Germany;Small Business;04.01.2025
C08302;Romania;Consumer;21.06.2026
C08303;Germany;Consumer;23.09.2025
C08304;United Kingdom;Consumer;18.03.2023
C08305;Romania;Small Business;12.09.2025
C08306;Romania;Consumer;30.07.2023
C08307;Romania;Consumer;15.01.2026
C08308;United Kingdom;Consumer;19.02.2024
C08309;United Kingdom;Small Business;03.06.2025
C08310;France;Consumer;31.07.2025
C08311;Romania;Consumer;30.03.2024
C08312;France;Small Business;14.05.2026
C08313;United Kingdom;Consumer;31.10.2024
C08314;Romania;Consumer;23.06.2024
C08315;Romania;Consumer;18.09.2024
C08316;Romania;Consumer;18.05.2023
C08317;Romania;Corporate;06.06.2026
C08318;Romania;Consumer;01.11.2025
C08319;Romania;Consumer;05.11.2025
C08320;Romania;Consumer;10.03.2026
C08321;Romania;Consumer;19.02.2025
C08322;Romania;Consumer;10.06.2026
C08323;France;Small Business;11.06.2026
C08324;Germany;Consumer;13.11.2023
C08325;Romania;Consumer;16.07.2024
C08326;United Kingdom;Consumer;03.05.2023
C08327;Germany;Small Business;15.06.2025
C08328;Romania;Small Business;22.05.2023
C08329;Romania;Consumer;31.08.2025
C08330;Romania;Consumer;23.10.2025
C08331;Germany;Corporate;08.06.2024
C08332;Romania;Small Business;17.03.2025
C08333;Romania;Consumer;26.04.2026
C08334;Germany;Small Business;22.08.2025
C08335;Netherlands;Corporate;16.07.2024
C08336;Romania;Consumer;01.03.2026
C08337;Germany;Consumer;21.02.2023
C08338;Germany;Consumer;16.10.2023
C08339;United Kingdom;Consumer;22.02.2024
C08340;France;Small Business;09.04.2024
C08341;United Kingdom;Consumer;07.05.2025
C08342;Romania;Consumer;08.10.2025
C08343;Romania;Consumer;09.03.2023
C08344;France;Small Business;27.11.2023
C08345;Romania;Consumer;09.11.2025
C08346;Netherlands;Consumer;07.10.2024
C08347;Romania;Consumer;31.01.2024
C08348;Germany;Small Business;19.07.2024
C08349;Romania;Consumer;12.02.2025
C08350;Romania;Consumer;29.01.2025
C08351;Italy;Small Business;24.11.2025
C08352;Romania;Consumer;14.06.2026
C08353;Germany;Small Business;27.10.2025
C08354;United Kingdom;Consumer;13.05.2023
C08355;Italy;Small Business;21.06.2024
C08356;Germany;Consumer;10.09.2024
C08357;Netherlands;Consumer;14.03.2025
C08358;Italy;Consumer;08.05.2026
C08359;Romania;Corporate;24.07.2024
C08360;Italy;Small Business;19.03.2024
C08361;Spain;Consumer;22.02.2026
C08362;Romania;Consumer;03.08.2025
C08363;United Kingdom;Consumer;08.08.2024
C08364;Romania;Consumer;31.03.2026
C08365;United Kingdom;Consumer;22.01.2024
C08366;Romania;Small Business;04.11.2023
C08367;France;Consumer;28.01.2023
C08368;Romania;Small Business;08.01.2026
C08369;Germany;Consumer;07.04.2023
C08370;Romania;Small Business;02.09.2025
C08371;United Kingdom;Consumer;04.04.2023
C08372;Germany;Consumer;21.10.2023
C08373;United Kingdom;Small Business;23.03.2024
C08374;Romania;Consumer;02.10.2023
C08375;Romania;Small Business;11.06.2023
C08376;Romania;Small Business;15.06.2026
C08377;Spain;Corporate;31.05.2024
C08378;Romania;Small Business;23.06.2024
C08379;United Kingdom;Consumer;20.08.2025
C08380;Romania;Consumer;12.03.2026
C08381;United Kingdom;Small Business;16.01.2024
C08382;Romania;Consumer;01.08.2024
C08383;Romania;Consumer;03.09.2024
C08384;Romania;Consumer;29.11.2023
C08385;Romania;Small Business;12.06.2023
C08386;Romania;Consumer;21.03.2026
C08387;Romania;Consumer;10.06.2025
C08388;Germany;Corporate;16.05.2025
C08389;Netherlands;Small Business;10.02.2024
C08390;Romania;Consumer;22.06.2023
C08391;Spain;Consumer;31.05.2023
C08392;Romania;Small Business;03.05.2026
C08393;Romania;Consumer;19.10.2023
C08394;Romania;Consumer;09.09.2025
C08395;Romania;Small Business;21.12.2023
C08396;Romania;Consumer;12.04.2025
C08397;Italy;Consumer;19.02.2025
C08398;United Kingdom;Consumer;11.07.2025
C08399;Germany;Consumer;01.05.2026
C08400;Germany;Consumer;26.06.2024
C08401;Romania;Consumer;09.01.2026
C08402;United Kingdom;Corporate;16.01.2024
C08403;Romania;Small Business;14.05.2026
C08404;Romania;Consumer;29.09.2024
C08405;Romania;Consumer;13.12.2025
C08406;Romania;Consumer;19.11.2025
C08407;United Kingdom;Consumer;20.03.2025
C08408;Romania;Consumer;14.05.2026
C08409;Romania;Consumer;11.05.2025
C08410;Spain;Consumer;11.02.2025
C08411;Netherlands;Consumer;20.11.2023
C08412;Germany;Consumer;25.04.2024
C08413;Germany;Small Business;08.01.2023
C08414;France;Corporate;13.02.2025
C08415;Romania;Small Business;08.06.2025
C08416;Romania;Corporate;13.03.2025
C08417;Romania;Consumer;12.11.2023
C08418;Romania;Consumer;29.06.2026
C08419;ROMANIA;Small Business;09.07.2024
C08420;France;Consumer;11.06.2025
C08421;Netherlands;Consumer;21.06.2023
C08422;France;Corporate;31.01.2025
C08423;Germany;Small Business;28.05.2024
C08424;France;Corporate;29.03.2026
C08425;United Kingdom;Consumer;31.08.2025
C08426;Romania;Small Business;07.04.2026
C08427;Romania;Consumer;05.02.2024
C08428;Germany;Consumer;22.04.2025
C08429;Romania;Small Business;18.03.2025
C08430;Germany;Consumer;17.11.2023
C08431;Romania;Small Business;23.02.2024
C08432;Germany;Small Business;11.05.2025
C08433;Romania;Small Business;07.07.2023
C08434;Romania;Consumer;25.05.2024
C08435;Germany;Consumer;04.08.2025
C08436;Romania;Corporate;09.12.2025
C08437;Netherlands;Consumer;21.01.2025
C08438;Romania;Consumer;04.05.2025
C08439;Romania;Consumer;19.11.2025
C08440;Romania;Consumer;22.10.2023
C08441;Italy;Corporate;16.05.2025
C08442;United Kingdom;Consumer;27.07.2025
C08443;Romania;Small Business;08.11.2025
C08444;Romania;Consumer;15.02.2025
C08445;France;Consumer;17.07.2023
C08446;Spain;Consumer;06.03.2023
C08447;Romania;Small Business;23.02.2025
C08448;Romania;Consumer;20.12.2023
C08449;Romania;Consumer;13.04.2024
C08450;Romania;Consumer;12.08.2024
C08451;France;Consumer;10.08.2025
C08452;Netherlands;Consumer;28.03.2024
C08453;Netherlands;Consumer;10.01.2025
C08454;France;Consumer;27.09.2024
C08455;Romania;Consumer;11.03.2023
C08456;Netherlands;Consumer;01.06.2025
C08457;Romania;Small Business;11.11.2024
C08458;Romania;Small Business;09.10.2023
C08459;United Kingdom;Small Business;07.08.2025
C08460;Romania;Small Business;08.05.2023
C08461;Italy;Consumer;01.11.2023
C08462;Netherlands;Consumer;15.04.2025
C08463;France;Consumer;17.06.2026
C08464;France;Consumer;09.12.2025
C08465;Romania;Small Business;26.06.2023
C08466;Romania;Consumer;25.03.2023
C08467;France;Consumer;03.10.2025
C08468;Germany;Consumer;07.01.2025
C08469;Spain;Small Business;02.04.2024
C08470;Romania;Consumer;06.02.2026
C08471;Romania;Consumer;16.08.2023
C08472;Romania;Consumer;11.06.2023
C08473;United Kingdom;Corporate;29.09.2024
C08474;France;Small Business;10.12.2023
C08475;Netherlands;Consumer;24.10.2023
C08476;Romania;Small Business;24.01.2024
C08477;Germany;Consumer;16.01.2025
C08478;Romania;Consumer;24.12.2024
C08479;Romania;Consumer;09.10.2025
C08480;Romania;Consumer;30.05.2026
C08481;Germany;Consumer;13.03.2025
C08482;Romania;Consumer;02.01.2024
C08483;Romania;Small Business;04.01.2025
C08484;United Kingdom;Consumer;07.09.2024
C08485;;Consumer;30.07.2024
C08486;Romania;Consumer;16.03.2024
C08487;Romania;Small Business;10.04.2023
C08488;United Kingdom;Consumer;11.11.2023
C08489;France;Consumer;24.01.2025
C08490;Italy;Consumer;01.04.2023
C08491;Romania;Consumer;28.12.2024
C08492;Germany;Consumer;24.06.2026
C08493;Spain;Small Business;01.08.2023
C08494;Romania;Consumer;11.04.2023
C08495;Romania;Consumer;22.03.2024
C08496;Netherlands;Small Business;07.04.2023
C08497;Romania;Small Business;17.02.2026
C08498;United Kingdom;Consumer;01.10.2025
C08499;Italy;Consumer;30.05.2023
C08500;Romania;Corporate;10.05.2023
C08501;United Kingdom;Consumer;21.11.2024
C08502;;Consumer;31.05.2024
C08503;Italy;Consumer;03.06.2025
C08504;Spain;Consumer;29.03.2026
C08505;Italy;Consumer;02.03.2024
C08506;Romania;Corporate;02.10.2025
C08507;France;Consumer;29.02.2024
C08508;Spain;Consumer;25.10.2023
C08509;United Kingdom;Consumer;23.05.2026
C08510;Germany;Consumer;17.11.2023
C08511;Romania;Small Business;02.07.2023
C08512;Italy;Corporate;25.01.2025
C08513;Romania;Small Business;30.01.2025
C08514;Romania;Corporate;12.09.2024
C08515;Spain;Consumer;22.04.2023
C08516;Spain;Consumer;29.05.2023
C08517;Netherlands;Consumer;24.08.2025
C08518;Romania;Small Business;22.07.2023
C08519;Romania;Consumer;19.12.2023
C08520;Germany;Consumer;21.10.2025
C08521;Romania;Consumer;07.03.2024
C08522;Italy;Consumer;15.03.2024
C08523;Germany;Consumer;15.03.2026
C08524;Romania;Small Business;16.10.2025
C08525;Romania;Consumer;22.06.2025
C08526;Romania;Consumer;31.08.2023
C08527;Italy;Consumer;30.12.2023
C08528;United Kingdom;Consumer;03.02.2025
C08529;Romania;Consumer;06.10.2024
C08530;Romania;Consumer;21.02.2024
C08531;Romania;Consumer;11.04.2024
C08532;Romania;Consumer;15.02.2025
C08533;Spain;Small Business;24.12.2024
C08534;United Kingdom;Consumer;08.06.2023
C08535;Romania;Small Business;10.05.2024
C08536;France;Small Business;28.12.2025
C08537;Romania;Consumer;11.11.2024
C08538;Romania;Consumer;06.08.2025
C08539;Germany;Consumer;20.11.2025
C08540;Romania;Consumer;02.01.2024
C08541;Romania;Consumer;27.10.2023
C08542;Italy;Consumer;10.01.2025
C08543;Spain;Corporate;04.09.2024
C08544;Romania;Small Business;25.02.2026
C08545;United Kingdom;Consumer;22.08.2023
C08546;Romania;Small Business;22.06.2024
C08547;Germany;Corporate;04.03.2023
C08548;Romania;Consumer;08.04.2024
C08549;Germany;Consumer;19.01.2025
C08550;Romania;Small Business;16.10.2025
C08551;Spain;Corporate;13.12.2025
C08552;Italy;Small Business;02.01.2023
C08553;Romania;Consumer;17.01.2026
C08554;France;Small Business;25.05.2025
C08555;Romania;Consumer;15.09.2023
C08556;France;Consumer;03.10.2023
C08557;Romania;Consumer;18.09.2025
C08558;Romania;Small Business;04.06.2025
C08559;United Kingdom;Consumer;20.09.2023
C08560;Romania;Consumer;12.07.2024
C08561;Germany;Small Business;31.12.2025
C08562;Germany;Consumer;26.01.2023
C08563;Romania;Small Business;14.10.2024
C08564;Romania;Consumer;20.01.2026
C08565;Germany;Consumer;06.01.2023
C08566;United Kingdom;Consumer;28.11.2024
C08567;Romania;Corporate;05.02.2024
C08568;Romania;Corporate;19.11.2024
C08569;United Kingdom;Consumer;16.06.2025
C08570;United Kingdom;Small Business;28.12.2023
C08571;Italy;Small Business;24.09.2024
C08572;Romania;Consumer;15.11.2024
C08573;Germany;Consumer;14.02.2023
C08574;Germany;Small Business;29.09.2023
C08575;Romania;Consumer;09.04.2025
C08576;Romania;Corporate;15.09.2024
C08577;Romania;Consumer;22.05.2026
C08578;Italy;Corporate;20.12.2025
C08579;Romania;Corporate;11.10.2023
C08580;United Kingdom;Consumer;26.06.2026
C08581;Germany;Consumer;06.01.2026
C08582;Romania;Consumer;20.06.2024
C08583;Italy;Small Business;03.03.2025
C08584;United Kingdom;Consumer;23.12.2023
C08585;Romania;Consumer;10.04.2023
C08586;France;Small Business;30.10.2023
C08587;Germany;Consumer;20.07.2025
C08588;Romania;Consumer;29.12.2024
C08589;United Kingdom;Consumer;17.07.2024
C08590;United Kingdom;Corporate;05.09.2024
C08591;Romania;Consumer;09.10.2025
C08592;Netherlands;Corporate;07.06.2025
C08593;United Kingdom;Consumer;22.03.2025
C08594;Germany;Corporate;01.10.2024
C08595;Romania;Consumer;04.01.2023
C08596;Romania;Consumer;01.03.2024
