Return_ID;Order_ID;Return_Date;Returned_Quantity;Return_Reason
R003346;O0017119;17.03.2026;2;Wrong Item
R003347;O0024150;03.09.2025;3;Late Delivery
R003348;O0018883;10.06.2026;3;Damaged
R003349;O0041867;21.02.2026;1;Customer Changed Mind
R003350;O0021237;17.05.2025;1;Late Delivery
R003351;O0011651;16.08.2025;3;Other
R003352;O0058672;14.06.2025;1;Late Delivery
R003353;O0029821;16.12.2025;1;Late Delivery
R003354;O0040004;01.03.2025;2;Customer Changed Mind
R003355;O0023355;30.05.2025;3;Damaged
R003356;O0024635;27.12.2025;2;Wrong Item
R003357;O0015441;17.06.2025;1;Customer Changed Mind
R003358;O0009208;29.06.2026;2;Customer Changed Mind
R003359;O0003436;17.06.2025;2;Other
R003360;O9999999;26.02.2026;3;Customer Changed Mind
R003361;O0041231;08.11.2025;1;Customer Changed Mind
R003362;O0040743;24.09.2025;2;Wrong Item
R003363;O0051586;03.02.2025;3;Damaged
R003364;O0025491;10.05.2025;3;Customer Changed Mind
R003365;O0009965;29.06.2025;1;Other
R003366;O0053884;10.02.2025;2;Wrong Item
R003367;O0026213;06.02.2026;1;Wrong Item
R003368;O0045541;21.05.2026;1;Late Delivery
R003369;O0052129;30.08.2025;2;Late Delivery
R003370;O0028500;22.04.2026;2;Customer Changed Mind
R003371;O0047764;02.07.2025;1;Customer Changed Mind
R003372;O0041218;18.06.2025;2;Other
R003373;O9999999;03.04.2026;3;Customer Changed Mind
R003374;O0043919;08.03.2026;1;Wrong Item
R003375;O0039584;28.09.2025;2;Customer Changed Mind
R003376;O0049109;27.03.2025;2;Customer Changed Mind
R003377;O0010729;13.06.2026;2;Customer Changed Mind
R003378;O0023635;14.09.2025;2;Damaged
R003379;O0022354;17.04.2026;2;Wrong Item
R003380;O0008408;10.06.2025;3;Customer Changed Mind
R003381;O0044724;05.05.2025;1;Customer Changed Mind
R003382;O0015981;07.05.2025;1;Wrong Item
R003383;O0040351;15.03.2025;3;Wrong Item
R003384;O0055426;08.06.2026;1;Customer Changed Mind
R003385;O0033354;03.10.2025;1;Customer Changed Mind
R003386;O0006471;11.03.2026;2;Customer Changed Mind
R003387;O0049110;20.04.2026;1;Damaged
R003388;O0032253;29.05.2025;2;Damaged
R003389;O0030921;18.12.2025;2;Damaged
R003390;O0031076;14.12.2025;3;Damaged
R003391;O0057304;08.06.2025;3;Other
R003392;O0018133;17.04.2026;1;Other
R003393;O0022922;18.04.2025;2;Customer Changed Mind
R003394;O0052379;03.06.2026;1;Other
R003395;O0026985;19.03.2026;1;Wrong Item
R003396;O0048174;05.04.2025;1;Wrong Item
R003397;O0002683;13.05.2025;3;Damaged
R003398;O0045972;14.12.2025;2;Damaged
R003399;O0003351;23.12.2025;1;Wrong Item
R003400;O0047433;10.10.2025;2;Customer Changed Mind
R003401;O0015545;16.05.2026;2;Other
R003402;O0031549;09.11.2025;3;Other
R003403;O0023656;20.11.2025;3;Customer Changed Mind
R003404;O0056011;27.11.2025;3;Customer Changed Mind
R003405;O0011371;13.04.2026;1;Customer Changed Mind
R003406;O0016367;12.03.2026;1;Customer Changed Mind
R003407;O0008657;10.10.2025;1;Customer Changed Mind
R003408;O0026408;28.11.2025;3;Wrong Item
R003409;O0000102;01.05.2025;2;Wrong Item
R003410;O0021678;12.05.2025;2;Customer Changed Mind
R003411;O0012085;18.06.2026;3;Customer Changed Mind
R003412;O0040047;09.08.2025;2;Other
R003413;O0021263;09.10.2025;2;Late Delivery
R003414;O0046438;08.10.2025;3;Damaged
R003415;O0014405;11.04.2026;3;Late Delivery
R003416;O0053812;10.07.2026;2;Damaged
R003417;O0032819;13.09.2025;1;Wrong Item
R003418;O0027153;13.04.2026;1;Customer Changed Mind
R003419;O0020399;23.11.2025;2;Other
R003420;O0055095;31.05.2026;3;Customer Changed Mind
R003421;O0042600;18.05.2025;2;Damaged
R003422;O0003563;08.10.2025;1;Wrong Item
R003423;O0059093;24.09.2025;3;Customer Changed Mind
R003424;O0019976;13.08.2025;2;Customer Changed Mind
R003425;O0024657;05.04.2026;3;Other
R003426;O0043815;07.09.2025;2;Customer Changed Mind
R003427;O0004705;26.10.2025;2;Wrong Item
R003428;O0053656;14.04.2026;2;Wrong Item
R003429;O0045471;08.05.2026;2;Late Delivery
R003430;O0052839;01.10.2025;3;Customer Changed Mind
R003431;O0004873;28.10.2025;2;Other
R003432;O0030051;15.06.2026;2;Other
R003433;O0023031;13.10.2025;3;Customer Changed Mind
R003434;O0027106;16.03.2026;3;Customer Changed Mind
R003435;O0015528;17.07.2025;3;Wrong Item
R003436;O0032954;22.06.2026;1;Late Delivery
R003437;O0001202;31.08.2025;3;Customer Changed Mind
R003438;O0015501;28.05.2025;2;Customer Changed Mind
R003439;O0059919;30.05.2025;2;Other
R003440;O0024777;24.04.2025;3;Wrong Item
R003441;O0030465;02.09.2025;1;Damaged
R003442;O0008567;11.10.2025;2;Damaged
R003443;O0047492;29.07.2025;3;Wrong Item
R003444;O0008906;10.07.2026;2;Late Delivery
R003445;O0010886;23.04.2026;3;Wrong Item
R003446;O0006360;26.11.2025;3;Other
R003447;O0024970;16.01.2026;1;Customer Changed Mind
R003448;O0017051;04.03.2025;1;Customer Changed Mind
R003449;O0039649;21.03.2026;3;Damaged
R003450;O0002532;03.03.2026;1;Customer Changed Mind
R003451;O0046164;14.04.2025;3;Wrong Item
R003452;O0047230;25.02.2025;3;Wrong Item
R003453;O0042965;22.04.2025;1;Late Delivery
R003454;O0049643;01.03.2025;1;Customer Changed Mind
R003455;O0045172;21.02.2026;3;Customer Changed Mind
R003456;O0025920;04.04.2025;3;Other
R003457;O0012342;07.04.2025;2;Late Delivery
R003458;O0017950;06.01.2026;3;Damaged
R003459;O0020098;19.09.2025;2;Customer Changed Mind
R003460;O0004440;20.04.2025;3;Customer Changed Mind
R003461;O0030343;24.06.2026;1;Damaged
R003462;O0009301;09.02.2026;3;Customer Changed Mind
R003463;O0048037;19.03.2025;2;Late Delivery
R003464;O0059535;10.09.2025;3;Customer Changed Mind
R003465;O0036448;23.02.2025;3;Customer Changed Mind
R003466;O0033086;19.03.2026;3;Customer Changed Mind
R003467;O0042062;08.06.2026;1;Damaged
R003468;O0021446;24.06.2025;3;Customer Changed Mind
R003469;O0048408;03.02.2026;3;Damaged
R003470;O0050933;23.04.2026;3;Wrong Item
R003471;O0037857;31.07.2025;1;Customer Changed Mind
R003472;O0037537;23.03.2025;3;Wrong Item
R003473;O0052024;19.02.2026;3;Customer Changed Mind
R003474;O0032387;25.04.2025;1;Other
R003475;O0041299;24.09.2025;1;Customer Changed Mind
R003476;O0034618;19.06.2026;3;Customer Changed Mind
R003477;O0000296;11.04.2026;2;Late Delivery
R003478;O0059327;13.01.2026;3;Customer Changed Mind
R003479;O0002566;21.04.2026;3;Late Delivery
R003480;O0013494;05.04.2026;2;Customer Changed Mind
R003481;O0013036;09.05.2026;2;Wrong Item
R003482;O0002136;20.05.2025;2;Customer Changed Mind
R003483;O0017825;28.02.2025;1;Wrong Item
R003484;O0049842;03.03.2025;1;Wrong Item
R003485;O0049559;28.11.2025;3;Customer Changed Mind
R003486;O0040144;06.07.2026;3;Other
R003487;O0037444;23.01.2026;2;Wrong Item
R003488;O0022230;22.08.2025;3;Customer Changed Mind
R003489;O0047643;26.02.2025;1;Customer Changed Mind
R003490;O0011563;27.06.2026;1;Wrong Item
R003491;O0043531;23.03.2026;2;Wrong Item
R003492;O0042580;25.01.2026;1;Wrong Item
R003493;O0051306;10.03.2025;3;Late Delivery
R003494;O0036726;24.03.2025;3;Late Delivery
R003495;O0009055;09.05.2026;3;Wrong Item
R003496;O0043930;10.02.2025;3;Wrong Item
R003497;O0037090;18.05.2025;3;Late Delivery
R003498;O0010940;11.04.2025;1;Late Delivery
R003499;O0017169;05.07.2025;1;Damaged
R003500;O0024155;19.06.2025;1;Other
